Case #1:
359964 389960
359964 389961
359964 409958
359964 409959
359964 429956
359964 429957
359964 449954
359964 449955
359964 469952
359964 469953
359964 489950
359964 489951
359964 509948
359964 509949
359964 529946
359964 529947
359964 549944
359964 549945
359964 569942
359964 569943
359964 589940
359964 589941
359964 609938
359964 609939
359964 629936
359964 629937
379961 9998
379961 9999
379961 29996
379961 29997
379961 49994
379961 49995
379961 69992
379961 69993
379961 89990
379961 89991
379961 109988
379961 109989
379961 129986
379961 129987
379961 149984
379961 149985
379961 169982
379961 169983
379961 189980
379961 189981
379961 209978
379961 209979
379961 229976
379961 229977
379961 249974
379961 249975
379961 269972
379961 269973
379961 289970
379961 289971
379961 309968
379961 309969
379961 329966
379961 329967
379961 349964
379961 349965
379961 369962
379961 369963
379961 389960
379961 389961
379961 409958
379961 409959
379961 429956
379961 429957
379961 449954
379961 449955
379961 469952
379961 469953
379961 489950
379961 489951
379961 509948
379961 509949
379961 529946
379961 529947
379961 549944
379961 549945
379961 569942
379961 569943
379961 589940
379961 589941
379961 609938
379961 609939
379961 629936
379961 629937
379962 9998
379962 9999
379962 29996
379962 29997
379962 49994
379962 49995
379962 69992
379962 69993
379962 89990
379962 89991
379962 109988
379962 109989
379962 129986
379962 129987
379962 149984
379962 149985
379962 169982
379962 169983
379962 189980
379962 189981
379962 209978
379962 209979
379962 229976
379962 229977
379962 249974
379962 249975
379962 269972
379962 269973
379962 289970
379962 289971
379962 309968
379962 309969
379962 329966
379962 329967
379962 349964
379962 349965
379962 369962
379962 369963
379962 389960
379962 389961
379962 409958
379962 409959
379962 429956
379962 429957
379962 449954
379962 449955
379962 469952
379962 469953
379962 489950
379962 489951
379962 509948
379962 509949
379962 529946
379962 529947
379962 549944
379962 549945
379962 569942
379962 569943
379962 589940
379962 589941
379962 609938
379962 609939
379962 629936
379962 629937
399959 9998
399959 9999
399959 29996
399959 29997
399959 49994
399959 49995
399959 69992
399959 69993
399959 89990
399959 89991
399959 109988
399959 109989
399959 129986
399959 129987
399959 149984
399959 149985
399959 169982
399959 169983
399959 189980
399959 189981
399959 209978
399959 209979
399959 229976
399959 229977
399959 249974
399959 249975
399959 269972
399959 269973
399959 289970
399959 289971
399959 309968
399959 309969
399959 329966
399959 329967
399959 349964
399959 349965
399959 369962
399959 369963
399959 389960
399959 389961
399959 409958
399959 409959
399959 429956
399959 429957
399959 449954
399959 449955
399959 469952
399959 469953
399959 489950
399959 489951
399959 509948
399959 509949
399959 529946
399959 529947
399959 549944
399959 549945
399959 569942
399959 569943
399959 589940
399959 589941
399959 609938
399959 609939
399959 629936
399959 629937
399960 9998
399960 9999
399960 29996
399960 29997
399960 49994
399960 49995
399960 69992
399960 69993
399960 89990
399960 89991
399960 109988
399960 109989
399960 129986
399960 129987
399960 149984
399960 149985
399960 169982
399960 169983
399960 189980
399960 189981
399960 209978
399960 209979
399960 229976
399960 229977
399960 249974
399960 249975
399960 269972
399960 269973
399960 289970
399960 289971
399960 309968
399960 309969
399960 329966
399960 329967
399960 349964
399960 349965
399960 369962
399960 369963
399960 389960
399960 389961
399960 409958
399960 409959
399960 429956
399960 429957
399960 449954
399960 449955
399960 469952
399960 469953
399960 489950
399960 489951
399960 509948
399960 509949
399960 529946
399960 529947
399960 549944
399960 549945
399960 569942
399960 569943
399960 589940
399960 589941
399960 609938
399960 609939
399960 629936
399960 629937
419957 9998
419957 9999
419957 29996
419957 29997
419957 49994
419957 49995
419957 69992
419957 69993
419957 89990
419957 89991
419957 109988
419957 109989
419957 129986
419957 129987
419957 149984
419957 149985
419957 169982
419957 169983
419957 189980
419957 189981
419957 209978
419957 209979
419957 229976
419957 229977
419957 249974
419957 249975
419957 269972
419957 269973
419957 289970
419957 289971
419957 309968
419957 309969
419957 329966
419957 329967
419957 349964
419957 349965
419957 369962
419957 369963
419957 389960
419957 389961
419957 409958
419957 409959
419957 429956
419957 429957
419957 449954
419957 449955
419957 469952
419957 469953
419957 489950
419957 489951
419957 509948
419957 509949
419957 529946
419957 529947
419957 549944
419957 549945
419957 569942
419957 569943
419957 589940
419957 589941
419957 609938
419957 609939
419957 629936
419957 629937
419958 9998
419958 9999
419958 29996
419958 29997
419958 49994
419958 49995
419958 69992
419958 69993
419958 89990
419958 89991
419958 109988
419958 109989
419958 129986
419958 129987
419958 149984
419958 149985
419958 169982
419958 169983
419958 189980
419958 189981
419958 209978
419958 209979
419958 229976
419958 229977
419958 249974
419958 249975
419958 269972
419958 269973
419958 289970
419958 289971
419958 309968
419958 309969
419958 329966
419958 329967
419958 349964
419958 349965
419958 369962
419958 369963
419958 389960
419958 389961
419958 409958
419958 409959
419958 429956
419958 429957
419958 449954
419958 449955
419958 469952
419958 469953
419958 489950
419958 489951
419958 509948
419958 509949
419958 529946
419958 529947
419958 549944
419958 549945
419958 569942
419958 569943
419958 589940
419958 589941
419958 609938
419958 609939
419958 629936
419958 629937
439955 9998
439955 9999
439955 29996
439955 29997
439955 49994
439955 49995
439955 69992
439955 69993
439955 89990
439955 89991
439955 109988
439955 109989
439955 129986
439955 129987
439955 149984
439955 149985
439955 169982
439955 169983
439955 189980
439955 189981
439955 209978
439955 209979
439955 229976
439955 229977
439955 249974
439955 249975
439955 269972
439955 269973
439955 289970
439955 289971
439955 309968
439955 309969
439955 329966
439955 329967
439955 349964
439955 349965
439955 369962
439955 369963
439955 389960
439955 389961
439955 409958
439955 409959
439955 429956
439955 429957
439955 449954
439955 449955
439955 469952
439955 469953
439955 489950
439955 489951
439955 509948
439955 509949
439955 529946
439955 529947
439955 549944
439955 549945
439955 569942
439955 569943
439955 589940
439955 589941
439955 609938
439955 609939
439955 629936
439955 629937
439956 9998
439956 9999
439956 29996
439956 29997
439956 49994
439956 49995
439956 69992
439956 69993
439956 89990
439956 89991
439956 109988
439956 109989
439956 129986
439956 129987
439956 149984
439956 149985
439956 169982
439956 169983
439956 189980
439956 189981
439956 209978
439956 209979
439956 229976
439956 229977
439956 249974
439956 249975
439956 269972
439956 269973
439956 289970
439956 289971
439956 309968
439956 309969
439956 329966
439956 329967
439956 349964
439956 349965
439956 369962
439956 369963
439956 389960
439956 389961
439956 409958
439956 409959
439956 429956
439956 429957
439956 449954
439956 449955
439956 469952
439956 469953
439956 489950
439956 489951
439956 509948
439956 509949
439956 529946
439956 529947
439956 549944
439956 549945
439956 569942
439956 569943
439956 589940
439956 589941
439956 609938
439956 609939
439956 629936
439956 629937
459953 9998
459953 9999
459953 29996
459953 29997
459953 49994
459953 49995
459953 69992
459953 69993
459953 89990
459953 89991
459953 109988
459953 109989
459953 129986
459953 129987
459953 149984
459953 149985
459953 169982
459953 169983
459953 189980
459953 189981
459953 209978
459953 209979
459953 229976
459953 229977
459953 249974
459953 249975
459953 269972
459953 269973
459953 289970
459953 289971
459953 309968
459953 309969
459953 329966
459953 329967
459953 349964
459953 349965
459953 369962
459953 369963
459953 389960
459953 389961
459953 409958
459953 409959
459953 429956
459953 429957
459953 449954
459953 449955
459953 469952
459953 469953
459953 489950
459953 489951
459953 509948
459953 509949
459953 529946
459953 529947
459953 549944
459953 549945
459953 569942
459953 569943
459953 589940
459953 589941
459953 609938
459953 609939
459953 629936
459953 629937
459954 9998
459954 9999
459954 29996
459954 29997
459954 49994
459954 49995
459954 69992
459954 69993
459954 89990
459954 89991
459954 109988
459954 109989
459954 129986
459954 129987
459954 149984
459954 149985
459954 169982
459954 169983
459954 189980
459954 189981
459954 209978
459954 209979
459954 229976
459954 229977
459954 249974
459954 249975
459954 269972
459954 269973
459954 289970
459954 289971
459954 309968
459954 309969
459954 329966
459954 329967
459954 349964
459954 349965
459954 369962
459954 369963
459954 389960
459954 389961
459954 409958
459954 409959
459954 429956
459954 429957
459954 449954
459954 449955
459954 469952
459954 469953
459954 489950
459954 489951
459954 509948
459954 509949
459954 529946
459954 529947
459954 549944
459954 549945
459954 569942
459954 569943
459954 589940
459954 589941
459954 609938
459954 609939
459954 629936
459954 629937
479951 9998
479951 9999
479951 29996
479951 29997
479951 49994
479951 49995
479951 69992
479951 69993
479951 89990
479951 89991
479951 109988
479951 109989
479951 129986
479951 129987
479951 149984
479951 149985
479951 169982
479951 169983
479951 189980
479951 189981
479951 209978
479951 209979
479951 229976
479951 229977
479951 249974
479951 249975
479951 269972
479951 269973
479951 289970
479951 289971
479951 309968
479951 309969
479951 329966
479951 329967
479951 349964
479951 349965
479951 369962
479951 369963
479951 389960
479951 389961
479951 409958
479951 409959
479951 429956
479951 429957
479951 449954
479951 449955
479951 469952
479951 469953
479951 489950
479951 489951
479951 509948
479951 509949
479951 529946
479951 529947
479951 549944
479951 549945
479951 569942
479951 569943
479951 589940
479951 589941
479951 609938
479951 609939
479951 629936
479951 629937
479952 9998
479952 9999
479952 29996
479952 29997
479952 49994
479952 49995
479952 69992
479952 69993
479952 89990
479952 89991
479952 109988
479952 109989
479952 129986
479952 129987
479952 149984
479952 149985
479952 169982
479952 169983
479952 189980
479952 189981
479952 209978
479952 209979
479952 229976
479952 229977
479952 249974
479952 249975
479952 269972
479952 269973
479952 289970
479952 289971
479952 309968
479952 309969
479952 329966
479952 329967
479952 349964
479952 349965
479952 369962
479952 369963
479952 389960
479952 389961
479952 409958
479952 409959
479952 429956
479952 429957
479952 449954
479952 449955
479952 469952
479952 469953
479952 489950
479952 489951
479952 509948
479952 509949
479952 529946
479952 529947
479952 549944
479952 549945
479952 569942
479952 569943
479952 589940
479952 589941
479952 609938
479952 609939
479952 629936
479952 629937
499949 9998
499949 9999
499949 29996
499949 29997
499949 49994
499949 49995
499949 69992
499949 69993
499949 89990
499949 89991
499949 109988
499949 109989
499949 129986
499949 129987
499949 149984
499949 149985
499949 169982
499949 169983
499949 189980
499949 189981
499949 209978
499949 209979
499949 229976
499949 229977
499949 249974
499949 249975
499949 269972
499949 269973
499949 289970
499949 289971
499949 309968
499949 309969
499949 329966
499949 329967
499949 349964
499949 349965
499949 369962
499949 369963
499949 389960
499949 389961
499949 409958
499949 409959
499949 429956
499949 429957
499949 449954
499949 449955
499949 469952
499949 469953
499949 489950
499949 489951
499949 509948
499949 509949
499949 529946
499949 529947
499949 549944
499949 549945
499949 569942
499949 569943
499949 589940
499949 589941
499949 609938
499949 609939
499949 629936
499949 629937
499950 9998
499950 9999
499950 29996
499950 29997
499950 49994
499950 49995
499950 69992
499950 69993
499950 89990
499950 89991
499950 109988
499950 109989
499950 129986
499950 129987
499950 149984
499950 149985
499950 169982
499950 169983
499950 189980
499950 189981
499950 209978
499950 209979
499950 229976
499950 229977
499950 249974
499950 249975
499950 269972
499950 269973
499950 289970
499950 289971
499950 309968
499950 309969
499950 329966
499950 329967
499950 349964
499950 349965
499950 369962
499950 369963
499950 389960
499950 389961
499950 409958
499950 409959
499950 429956
499950 429957
499950 449954
499950 449955
499950 469952
499950 469953
499950 489950
499950 489951
499950 509948
499950 509949
499950 529946
499950 529947
499950 549944
499950 549945
499950 569942
499950 569943
499950 589940
499950 589941
499950 609938
499950 609939
499950 629936
499950 629937
519947 9998
519947 9999
519947 29996
519947 29997
519947 49994
519947 49995
519947 69992
519947 69993
519947 89990
519947 89991
519947 109988
519947 109989
519947 129986
519947 129987
519947 149984
519947 149985
519947 169982
519947 169983
519947 189980
519947 189981
519947 209978
519947 209979
519947 229976
519947 229977
519947 249974
519947 249975
519947 269972
519947 269973
519947 289970
519947 289971
519947 309968
519947 309969
519947 329966
519947 329967
519947 349964
519947 349965
519947 369962
519947 369963
519947 389960
519947 389961
519947 409958
519947 409959
519947 429956
519947 429957
519947 449954
519947 449955
519947 469952
519947 469953
519947 489950
519947 489951
519947 509948
519947 509949
519947 529946
519947 529947
519947 549944
519947 549945
519947 569942
519947 569943
519947 589940
519947 589941
519947 609938
519947 609939
519947 629936
